CEBELNJAK_LOKACIJA,Y,X,DAT_ZACETEK,DAT_PRENEHANJE
36535,433368,130928,14.03.05,25.10.18
36560,436572,136713,14.03.05,24.08.16
34049,400961,113656,01.03.05,01.12.15
34050,400961,113656,01.03.05,15.07.09
35342,569597,173755,07.03.05,04.09.20
35384,526816,37245,07.03.05,22.06.18
36608,600494,189736,14.03.05,04.07.17
37969,403812,87820,17.03.05,19.11.18
37970,417963,74627,17.03.05,02.09.15
35417,461988,120195,08.03.05,29.08.16
35420,462037,120006,08.03.05,20.10.16
36708,450386,73063,14.03.05,20.02.19
36712,404285,47384,14.03.05,25.10.18
38051,396818,92381,17.03.05,04.07.12
34088,394543,137611,01.03.05,16.07.09
34094,388815,123561,01.03.05,16.07.09
34118,393217,122288,01.03.05,15.06.10
35493,438198,51858,08.03.05,24.08.17
35499,441541,47472,08.03.05,17.06.10
35500,441541,47472,08.03.05,29.09.15
38116,528529,97059,17.03.05,08.09.16
38120,392984,103267,17.03.05,02.03.12
34246,512670,33871,02.03.05,09.07.09
34284,447053,133419,02.03.05,07.12.20
34286,447053,133419,02.03.05,23.10.19
35556,384383,99646,08.03.05,26.01.18
35591,476300,114650,08.03.05,15.07.09
35619,469840,109768,08.03.05,07.11.19
34367,572802,135367,02.03.05,04.12.15
35655,395587,92393,08.03.05,14.07.14
35707,504134,39839,08.03.05,08.07.20
36972,578887,186078,14.03.05,25.10.18
37004,539912,154718,14.03.05,24.01.12
38304,512121,77308,17.03.05,25.01.12
34380,526184,131463,02.03.05,20.12.16
35772,468431,122513,08.03.05,16.04.20
35773,466708,118085,08.03.05,15.03.12
35774,467907,124284,08.03.05,16.04.20
35775,466708,118085,08.03.05,22.05.12
34486,589836,161297,02.03.05,25.01.12
34495,589104,161313,02.03.05,19.02.09
34516,442926,90676,02.03.05,01.03.16
34527,445674,95097,02.03.05,28.02.12
35820,405576,44564,08.03.05,09.02.21
33363,542187,154876,16.02.05,29.12.15
33376,396769,85915,16.02.05,17.10.18
34552,445447,90985,02.03.05,29.07.15
34557,441598,90698,02.03.05,05.03.21
34569,452364,120645,02.03.05,06.07.15
34586,514940,91106,02.03.05,02.04.12
34591,527782,76157,02.03.05,07.12.20
35889,459193,64613,09.03.05,06.07.15
35890,460729,57557,09.03.05,05.09.08
35909,442109,81720,09.03.05,14.07.09
33411,577220,156366,16.02.05,27.07.10
33425,398612,86419,16.02.05,05.08.08
33429,393692,85048,16.02.05,20.07.18
33446,576842,154033,16.02.05,06.09.16
33450,407024,104871,16.02.05,20.02.12
33452,399314,86623,16.02.05,18.06.20
33453,399314,86623,16.02.05,18.06.20
33462,397617,85997,16.02.05,21.02.12
33467,394334,86787,16.02.05,25.08.08
39643,524107,78611,25.04.05,10.07.14
41490,450154,99352,22.11.05,11.11.16
41506,431376,138871,23.11.05,04.03.16
41515,490057,119943,28.11.05,29.01.20
44656,393933,42702,17.07.08,14.07.14
45841,401926,49040,17.03.09,04.12.20
45873,442260,128536,30.03.09,15.01.16
44357,412410,82321,08.04.08,27.09.16
44359,412440,82324,08.04.08,27.09.16
45407,418003,74631,20.10.08,21.01.16
45409,418003,74631,20.10.08,21.01.16
44753,574730,151710,29.07.08,25.01.16
44755,574749,151741,29.07.08,25.01.16
45725,552318,145366,20.02.09,06.09.12
44123,496365,94416,18.01.08,05.01.21
46072,414982,108645,28.04.09,27.03.17
44469,456002,108970,13.05.08,29.08.16
44471,454533,96380,13.05.08,03.03.21
45609,448777,118870,15.01.09,20.12.16
45610,448777,118870,15.01.09,20.12.16
45029,410756,48350,26.08.08,09.07.15
44479,504552,42657,14.05.08,12.12.11
44459,395105,88203,12.05.08,22.02.16
44461,395094,88185,12.05.08,22.02.16
45653,403623,49516,29.01.09,02.07.12
45510,483845,82697,04.12.08,07.02.18
44867,513444,139949,11.08.08,26.03.12
44883,457701,127214,11.08.08,09.09.16
44179,451697,74298,21.02.08,18.05.16
44599,540929,106629,04.07.08,13.12.10
45543,528214,77527,19.12.08,25.10.18
44637,465646,115744,14.07.08,08.01.19
44547,432531,69158,18.06.08,06.07.15
46019,431756,102402,17.04.09,02.03.11
44847,524682,124836,07.08.08,25.10.17
44953,450336,131929,20.08.08,11.02.10
44491,509348,94394,22.05.08,24.08.16
44743,547886,120614,28.07.08,25.11.09
44441,593551,174742,06.05.08,18.10.16
44443,593560,174812,06.05.08,18.10.16
44623,511274,34114,10.07.08,27.11.14
44603,427202,46628,08.07.08,20.03.12
45869,523079,45165,26.03.09,11.09.19
45237,401764,114419,04.09.08,16.09.11
45433,440229,127588,23.10.08,28.06.18
47031,553731,151892,19.08.09,10.06.19
47369,527182,155253,29.09.09,02.02.21
47876,530443,133870,26.05.10,02.07.12
47977,542409,124835,30.06.10,15.03.21
47783,471947,110995,12.04.10,28.06.12
47784,471947,110995,12.04.10,28.06.12
47785,605855,158161,12.04.10,21.05.21
47770,569187,127888,25.03.10,18.01.12
48271,393961,37198,07.12.10,08.12.11
46506,549665,140375,29.06.09,10.07.14
46507,466814,111690,29.06.09,10.07.14
46508,448084,93288,29.06.09,10.07.14
46510,588513,145489,29.06.09,15.07.14
46512,475189,114018,29.06.09,10.07.14
46513,438834,132708,29.06.09,10.07.14
46514,547821,151233,29.06.09,10.07.14
46516,476100,121950,29.06.09,10.07.14
46517,417121,62922,29.06.09,27.03.19
46518,515869,108134,29.06.09,10.07.14
47978,457548,94438,30.06.10,21.05.21
47979,457548,94438,30.06.10,21.05.21
48100,488491,128715,05.08.10,17.01.18
47281,435224,75856,09.09.09,03.03.20
47447,502760,159695,02.11.09,04.09.13
47133,552139,151123,28.08.09,29.08.13
46203,509348,94394,26.05.09,28.11.18
46211,520509,117743,26.05.09,26.01.18
46833,515788,41196,04.08.09,17.09.13
47907,393945,40774,03.06.10,18.01.18
47077,544399,83288,24.08.09,03.07.18
47405,456489,104808,19.10.09,02.02.18
47531,505585,87301,09.12.09,25.10.18
48114,443323,46361,09.08.10,21.06.18
48165,469002,123349,24.08.10,25.10.18
47291,518134,70085,10.09.09,22.09.09
47675,569106,130247,12.02.10,30.03.11
46429,543910,151113,17.06.09,17.01.18
46433,543910,151113,17.06.09,17.01.18
47653,391431,98172,05.02.10,23.10.20
46699,578833,168301,23.07.09,24.10.16
47491,521452,62086,25.11.09,13.09.16
47992,550892,146036,02.07.10,10.12.12
47473,486155,61169,23.11.09,25.10.18
47187,528953,126826,02.09.09,29.09.17
46635,442748,80156,13.07.09,17.02.17
46636,442748,80156,13.07.09,17.02.17
47099,446414,76147,26.08.09,31.08.20
48340,470219,109600,20.01.11,03.12.20
48306,403610,43362,04.01.11,22.06.18
48283,437408,72812,14.12.10,15.07.15
53483,459093,105121,27.03.13,25.04.19
53547,481605,86029,15.04.13,26.02.20
53568,472731,84369,17.04.13,25.10.18
53572,450435,94361,17.04.13,09.03.21
53574,450307,94597,17.04.13,26.09.19
53575,446417,64943,17.04.13,01.02.19
53589,506823,67356,23.04.13,10.03.17
53592,415923,83935,23.04.13,03.07.15
53593,425984,107192,24.04.13,09.01.19
53638,511831,44151,08.05.13,19.09.17
53647,435682,75731,09.05.13,08.04.21
53697,518115,70072,22.05.13,16.06.16
53757,400878,42699,04.06.13,09.10.13
53765,535869,138493,05.06.13,24.01.18
53947,460157,108696,14.06.13,05.10.16
54174,540966,106642,19.06.13,16.12.19
54455,409321,109360,02.07.13,17.05.18
54696,395257,107687,15.07.13,30.01.20
54897,389152,106264,08.08.13,24.05.17
54898,389152,106264,08.08.13,04.04.14
54924,461957,95575,09.08.13,04.10.17
54980,534218,112315,20.08.13,04.10.19
55046,545270,145599,30.08.13,13.02.14
55047,545270,145599,30.08.13,13.02.14
55059,447618,95759,04.09.13,15.02.17
55072,503460,68069,05.09.13,03.12.19
55169,491401,154765,02.10.13,04.04.14
55368,470434,98836,09.12.13,14.07.15
55425,421819,51510,21.01.14,21.03.17
55439,394182,43344,24.01.14,25.10.18
55440,466160,103517,24.01.14,22.08.19
55466,536826,99784,07.02.14,11.06.19
55506,424094,57584,19.02.14,21.12.20
55507,424072,57555,19.02.14,21.12.20
55508,424084,57588,19.02.14,21.12.20
55580,436740,136440,12.03.14,22.03.16
55581,436740,136440,12.03.14,22.03.16
55629,551275,142981,19.03.14,18.06.20
55630,551275,142981,19.03.14,18.06.20
55635,507699,134039,20.03.14,09.07.14
55741,550514,104146,02.04.14,09.03.21
55747,446092,91336,02.04.14,04.02.19
55748,488666,88120,02.04.14,06.01.21
55751,488666,88120,02.04.14,25.10.18
55837,587001,159089,08.04.14,06.03.20
55886,392514,107526,14.04.14,17.05.18
55933,600349,159363,16.04.14,18.06.15
56010,481610,86029,18.04.14,26.02.20
56261,525967,112354,25.04.14,24.11.20
56873,553129,152218,23.05.14,25.10.18
56988,395479,107987,28.05.14,16.06.21
57140,406155,48609,04.06.14,25.10.18
57148,503460,68069,04.06.14,04.01.19
57184,505297,64340,05.06.14,15.10.15
57512,462475,102887,13.06.14,05.03.21
57605,517511,37771,17.06.14,23.07.20
57638,561726,137995,18.06.14,25.10.18
57733,504832,140032,23.06.14,07.05.21
57734,504832,140032,23.06.14,07.05.21
57738,546385,145862,23.06.14,25.10.18
57841,505521,39890,01.07.14,25.10.18
57973,455117,122196,11.07.14,25.05.20
58111,447515,74788,04.08.14,10.12.18
58184,564640,167456,13.08.14,24.05.21
58185,476280,114657,13.08.14,20.06.17
58219,474406,96929,20.08.14,01.07.15
58314,569833,168580,16.09.14,27.09.16
58342,558518,127407,19.09.14,16.11.16
58366,462118,95701,29.09.14,07.02.18
58454,519671,98310,28.10.14,29.08.17
58523,393436,38055,01.12.14,16.06.15
30951,606284,156991,04.02.05,09.07.14
30952,617079,154965,04.02.05,09.07.14
30953,616813,153900,04.02.05,07.02.18
30956,606283,172764,04.02.05,24.08.17
30957,599526,171851,04.02.05,09.07.14
30960,606128,163843,04.02.05,15.07.09
30961,606749,172561,04.02.05,06.05.15
30962,606611,172566,04.02.05,19.01.21
30968,543628,150690,04.02.05,22.12.15
30972,606268,173019,04.02.05,09.12.20
30973,606142,173087,04.02.05,02.02.18
30974,547307,151625,04.02.05,24.08.17
30976,603134,169080,04.02.05,03.09.08
30980,552276,151517,04.02.05,07.04.09
30981,552958,151181,04.02.05,07.04.09
30982,607093,172249,04.02.05,19.07.18
30988,507963,111350,04.02.05,02.06.10
30994,506298,112514,04.02.05,03.11.14
30997,446284,125017,04.02.05,27.06.13
31003,438913,125889,04.02.05,05.02.18
31006,445911,122031,04.02.05,05.08.16
31012,497061,49864,04.02.05,13.01.10
31014,429569,139265,04.02.05,19.10.10
31015,489350,56589,04.02.05,20.10.08
31020,488880,55186,04.02.05,21.03.19
32214,468783,121774,10.02.05,04.09.20
32221,520689,52407,10.02.05,11.01.11
32222,522122,59084,10.02.05,06.05.15
32223,527265,61012,10.02.05,18.05.15
32225,525271,57801,10.02.05,15.06.16
32227,527988,58608,10.02.05,09.06.20
32236,529239,56175,10.02.05,31.08.20
32240,519679,52587,10.02.05,06.08.20
32241,524728,57559,10.02.05,10.01.11
32245,521690,60060,10.02.05,12.12.11
32246,520337,59802,10.02.05,30.10.09
32249,524017,58355,10.02.05,16.05.12
32252,521085,62215,10.02.05,03.11.16
32254,522184,50092,10.02.05,13.10.08
32255,521966,42872,10.02.05,08.12.10
32259,525929,59121,10.02.05,19.12.17
32260,527076,61204,10.02.05,28.10.14
32265,489613,155719,10.02.05,13.10.08
32269,488071,154004,10.02.05,20.05.09
32270,489738,152431,10.02.05,17.01.12
32271,486823,156061,10.02.05,14.08.08
32272,488569,153174,10.02.05,14.04.09
32273,488554,153151,10.02.05,14.04.09
32277,496900,153503,10.02.05,19.02.18
32278,488509,153593,10.02.05,04.08.08
32281,486718,152861,10.02.05,25.10.18
31023,428517,137948,04.02.05,02.10.18
31028,430257,138630,04.02.05,25.10.18
31029,426714,135931,04.02.05,11.01.19
31030,428155,138578,04.02.05,09.12.20
31031,490818,37427,04.02.05,30.03.17
31033,428833,139690,04.02.05,25.10.18
31034,506640,111600,04.02.05,14.12.18
31035,431110,134935,04.02.05,03.10.08
31037,429167,137501,04.02.05,14.03.12
31038,510960,111008,04.02.05,16.06.10
31039,507197,114173,04.02.05,13.02.14
31041,503424,114582,04.02.05,07.10.08
31042,464240,70249,04.02.05,29.09.15
31043,485078,37407,04.02.05,23.11.09
31044,505321,160835,04.02.05,06.02.20
31045,459736,71677,04.02.05,29.08.16
31050,501846,51964,04.02.05,17.12.14
31051,462875,72745,04.02.05,03.11.08
31053,462277,72192,04.02.05,30.09.15
31055,458071,73548,04.02.05,07.12.18
31056,491601,39850,04.02.05,09.03.21
31059,491517,53001,04.02.05,31.05.10
31060,460000,74852,04.02.05,21.03.19
31061,476803,47433,04.02.05,29.08.17
31063,463048,69874,04.02.05,28.06.12
31065,518830,106448,04.02.05,18.05.10
31067,458720,72920,04.02.05,19.07.18
31068,519065,106132,04.02.05,21.09.16
31074,518384,114238,04.02.05,18.09.14
31076,476174,43164,04.02.05,07.02.18
31077,501651,161201,04.02.05,07.04.11
31078,503186,159197,04.02.05,07.04.11
31079,517714,110807,04.02.05,20.12.19
31080,477136,45589,04.02.05,29.08.17
31081,516647,113768,04.02.05,02.06.15
31085,488734,59002,04.02.05,28.02.12
31089,518441,112576,04.02.05,04.12.20
31090,518359,112555,04.02.05,17.01.20
31091,491844,41064,04.02.05,21.12.17
31093,501943,160486,04.02.05,20.03.19
31094,501854,160234,04.02.05,20.03.19
32290,413475,78764,10.02.05,24.04.09
32291,495889,95886,10.02.05,25.10.18
32295,591990,173732,11.02.05,16.06.15
32302,597417,174238,11.02.05,12.03.12
32304,597696,174444,11.02.05,28.07.08
32305,596879,175066,11.02.05,28.07.08
32306,597694,171433,11.02.05,25.10.18
32317,591993,175330,11.02.05,31.01.19
32318,586946,171999,11.02.05,21.10.08
32319,588227,169562,11.02.05,21.10.08
32321,598044,171520,11.02.05,03.10.08
32322,592237,177733,11.02.05,09.02.12
32323,592771,170721,11.02.05,10.12.18
32329,469310,100139,11.02.05,08.05.08
32331,471971,98290,11.02.05,17.04.08
32334,469852,61193,11.02.05,04.09.08
32342,465785,100206,11.02.05,22.01.14
32345,468922,101303,11.02.05,09.03.20
32346,470515,102634,11.02.05,22.10.14
32350,527473,57248,11.02.05,09.07.14
32356,466542,99446,11.02.05,30.01.08
32359,466379,99007,11.02.05,09.07.15
32362,468168,101817,11.02.05,11.02.20
39695,561427,163986,25.04.05,02.06.15
39696,548575,145240,25.04.05,09.03.10
39699,552801,145621,25.04.05,20.07.18
39705,555340,145060,25.04.05,13.01.17
39712,549282,120361,25.04.05,03.04.09
39726,455404,109342,25.04.05,19.03.12
39727,455011,111956,25.04.05,20.03.12
39728,455619,109962,25.04.05,25.10.18
39729,455410,112187,25.04.05,25.10.18
39734,478945,111642,25.04.05,05.07.13
39735,466697,100552,25.04.05,07.07.08
39736,473701,101456,25.04.05,03.07.12
39743,541129,129755,25.04.05,04.08.08
39745,541279,140060,25.04.05,09.07.15
39746,534801,124238,25.04.05,23.11.12
39747,534286,122028,25.04.05,09.04.21
39749,436386,73200,25.04.05,14.11.20
39750,438940,69262,25.04.05,06.09.16
39752,522221,113345,25.04.05,09.10.13
39759,475759,116220,25.04.05,01.08.14
39760,548242,149672,25.04.05,22.01.09
39763,603094,168779,25.04.05,17.03.16
39764,476000,43325,25.04.05,08.07.15
39765,491194,51950,25.04.05,18.05.10
39768,492146,50081,25.04.05,16.02.09
40653,545280,141182,22.07.05,25.10.10
40658,543744,138650,22.07.05,25.03.14
40659,540330,140392,22.07.05,25.10.18
40660,540255,140431,22.07.05,09.03.12
40667,563701,165787,22.07.05,29.06.15
40669,399477,84919,22.07.05,19.09.11
40670,399904,83318,22.07.05,02.06.15
40674,402600,106463,22.07.05,20.12.11
40679,395068,88185,22.07.05,22.02.16
40680,391654,83775,22.07.05,15.06.11
40688,514705,58474,22.07.05,22.01.15
40694,552374,169723,25.07.05,11.11.16
40695,552382,169758,25.07.05,11.11.16
40696,520754,129563,25.07.05,11.08.08
40698,496559,120914,25.07.05,22.09.20
40700,448869,89412,25.07.05,12.12.20
40702,499458,115723,25.07.05,18.10.16
40707,533013,136048,25.07.05,04.04.08
40709,489613,71631,25.07.05,11.11.16
40710,467153,75727,26.07.05,05.01.10
40713,435514,135610,27.07.05,10.07.12
40716,478342,107610,27.07.05,01.07.14
40717,481823,106109,27.07.05,12.04.21
41518,432880,112564,30.11.05,12.05.20
41520,576260,180630,02.12.05,06.10.08
41522,516324,59566,02.12.05,04.03.09
41526,558292,162663,05.12.05,28.01.19
41530,431189,69475,05.12.05,17.06.15
41532,493882,93504,05.12.05,25.10.18
41533,406342,150683,05.12.05,25.11.09
41537,579987,170735,05.12.05,25.10.18
41539,512897,85315,05.12.05,14.02.12
41540,544491,88094,05.12.05,02.02.18
41542,535765,154897,05.12.05,14.10.11
41543,520832,81949,05.12.05,24.09.08
41546,404229,49523,07.12.05,19.03.12
41547,404351,49488,07.12.05,19.03.12
41548,474672,107487,07.12.05,10.07.15
41551,603060,159878,13.12.05,23.11.07
41552,389347,124094,13.12.05,25.10.18
41553,395801,120822,13.12.05,25.10.18
41554,475079,115323,13.12.05,07.03.12
41557,538375,128668,13.12.05,25.10.18
41559,534934,89100,13.12.05,13.10.11
38628,470240,109355,21.03.05,06.10.08
38630,479929,107263,21.03.05,25.10.18
38631,462474,123685,21.03.05,03.06.19
38639,422390,110384,21.03.05,28.02.12
38641,422377,110102,21.03.05,08.11.11
38647,463879,90762,22.03.05,23.12.08
38648,459397,100220,22.03.05,28.02.12
38655,602937,164380,22.03.05,28.07.08
38659,428792,45187,22.03.05,02.06.15
38660,430279,45366,22.03.05,30.01.20
38661,600361,159945,22.03.05,29.08.16
38662,440881,54199,22.03.05,02.06.15
38663,440838,48110,22.03.05,12.04.12
38665,437961,50469,22.03.05,18.08.17
38666,435785,50930,22.03.05,15.07.09
38667,435663,51112,22.03.05,15.07.09
38670,441422,47691,22.03.05,27.01.11
38681,522808,47712,22.03.05,25.10.18
38695,457908,96577,23.03.05,09.12.11
39769,490056,37375,26.04.05,05.01.21
39772,450505,120618,26.04.05,09.02.10
39775,418725,147310,26.04.05,03.02.15
39777,411789,150086,26.04.05,19.07.18
39778,456165,83399,26.04.05,12.12.11
39781,565055,173256,26.04.05,07.10.08
39783,479710,90238,26.04.05,04.03.09
39784,479436,95889,26.04.05,04.03.09
39786,463387,101570,26.04.05,05.03.21
39787,491678,93159,26.04.05,12.04.10
39788,472260,90756,26.04.05,12.12.11
39792,436980,46991,26.04.05,29.09.15
39799,463821,68415,26.04.05,05.07.13
39800,450202,73117,26.04.05,05.07.13
39804,599105,160450,26.04.05,14.03.11
39807,516768,40399,26.04.05,12.06.09
39809,569868,147223,26.04.05,10.03.17
39810,532596,128656,26.04.05,25.10.18
39816,556070,138562,26.04.05,24.07.12
39820,386836,100684,26.04.05,10.02.12
39821,391944,40821,26.04.05,25.05.09
40720,449402,72076,27.07.05,12.03.18
40727,433263,141604,28.07.05,06.07.20
40728,532948,114948,28.07.05,19.01.21
40729,474329,121006,28.07.05,06.10.08
40732,388534,97158,28.07.05,05.02.10
40736,490312,53713,28.07.05,07.10.08
40739,402942,97226,28.07.05,05.06.20
40742,507603,121197,29.07.05,02.06.10
40743,447745,116503,29.07.05,23.05.17
40745,504615,68661,01.08.05,25.10.18
40746,409077,72138,01.08.05,07.02.20
40749,446886,95202,01.08.05,25.10.18
40755,473110,54438,04.08.05,28.06.12
40760,432319,136988,08.08.05,30.09.08
40766,419502,148171,11.08.05,13.12.18
40767,422235,147980,11.08.05,09.07.14
40768,588612,168504,11.08.05,13.02.20
40769,531637,86336,16.08.05,06.09.19
41572,466398,95647,15.12.05,01.12.20
41576,403682,37184,16.12.05,20.03.12
41579,533723,138862,16.12.05,18.03.15
41581,431040,135278,20.12.05,17.11.09
41589,449581,128456,20.12.05,10.05.12
41593,449984,131064,20.12.05,11.10.16
41597,451897,130246,20.12.05,29.09.15
41598,449798,126132,20.12.05,16.07.09
41600,484257,145190,21.12.05,07.02.12
41602,502220,155503,21.12.05,12.08.08
38699,393075,42298,23.03.05,26.08.09
38701,403711,50576,23.03.05,14.12.18
38734,416879,62605,23.03.05,03.07.14
38739,575322,140098,23.03.05,11.03.11
38742,578628,139038,23.03.05,24.02.15
38745,515993,108414,23.03.05,05.03.21
38746,522602,113519,23.03.05,05.02.20
38747,487038,129503,23.03.05,22.08.18
38749,417576,75248,23.03.05,15.06.20
38750,402874,88456,23.03.05,25.10.18
38758,539447,164042,23.03.05,07.08.12
38759,538363,154052,23.03.05,19.07.18
38765,492717,94472,23.03.05,22.01.18
38770,469836,83355,24.03.05,22.06.18
38772,422377,51376,24.03.05,19.07.18
38774,473280,89797,24.03.05,05.08.08
38775,479626,83599,24.03.05,04.08.08
38777,555627,139911,24.03.05,13.11.09
38784,429704,59394,24.03.05,13.08.08
38787,438491,142877,24.03.05,29.08.16
38793,462834,97913,24.03.05,21.03.12
38794,415141,88868,24.03.05,24.05.12
38795,541292,163661,24.03.05,31.08.16
39824,423454,128535,29.04.05,26.03.12
39825,409526,79945,29.04.05,04.02.20
39827,595141,163046,29.04.05,27.03.09
39828,595287,166120,29.04.05,12.12.20
39838,574043,151061,29.04.05,03.12.09
39850,479219,147056,05.05.05,24.01.12
39851,571805,160079,05.05.05,16.07.09
39856,574057,133497,05.05.05,30.01.12
39860,576587,170358,05.05.05,09.07.14
39861,576450,142867,05.05.05,30.09.08
39862,572381,170503,05.05.05,28.08.08
39863,488910,72568,05.05.05,29.11.16
39869,543539,164565,05.05.05,18.01.12
39879,398425,113214,05.05.05,16.02.12
40773,431987,139324,18.08.05,21.02.12
40797,576911,133848,19.08.05,20.01.12
40799,421782,130337,19.08.05,15.02.17
40834,578081,181294,22.08.05,25.10.18
40835,587216,174485,22.08.05,25.10.18
40837,505023,140427,22.08.05,09.11.09
40917,581547,137634,26.08.05,04.09.13
40848,414446,81060,23.08.05,22.01.18
41603,512587,119918,21.12.05,22.08.14
41606,441884,41590,21.12.05,10.11.14
41607,420368,94205,21.12.05,09.08.16
41608,480824,137537,21.12.05,20.05.13
41611,400486,49963,21.12.05,10.01.11
41612,502326,141394,21.12.05,06.03.12
41613,440829,136634,21.12.05,20.03.12
41614,445879,98604,21.12.05,27.01.20
41615,500013,123449,21.12.05,04.03.15
41617,555191,159832,21.12.05,16.01.12
41618,513866,72329,21.12.05,05.01.17
41619,499075,154081,21.12.05,27.12.10
41627,543387,157436,21.12.05,13.10.17
41635,559100,168335,21.12.05,17.01.12
41637,510097,135344,21.12.05,11.02.20
41638,514210,136546,21.12.05,11.02.20
41641,510798,89264,21.12.05,22.10.14
41645,541967,106258,27.12.05,29.06.15
41649,457622,123937,27.12.05,25.10.18
41654,593356,184443,29.12.05,21.02.19
38864,400913,85837,29.03.05,18.12.18
38874,407043,84989,29.03.05,20.03.18
38903,545807,150486,29.03.05,09.07.14
38904,496593,162670,29.03.05,27.06.13
38924,587436,152394,29.03.05,07.09.10
38925,435862,122367,29.03.05,15.02.17
38932,399439,103350,29.03.05,15.07.09
38938,396827,96468,29.03.05,09.07.14
38939,591570,168526,29.03.05,05.07.13
39891,422312,51752,06.05.05,17.11.09
39892,491376,73482,06.05.05,20.02.18
39893,405858,48859,06.05.05,01.10.08
39896,536447,97336,06.05.05,03.12.09
39897,543898,83759,06.05.05,03.07.18
39898,396843,42046,06.05.05,09.03.12
39900,395209,36265,06.05.05,09.10.08
39901,396292,37715,06.05.05,09.10.08
39902,396487,38432,06.05.05,09.10.08
39904,582585,157382,06.05.05,02.10.08
39905,383715,102167,06.05.05,24.09.13
39908,480270,105146,06.05.05,06.07.15
39909,553399,96549,06.05.05,16.07.09
39910,492281,97207,09.05.05,03.06.10
39916,556657,156991,09.05.05,02.07.12
39917,543507,161813,09.05.05,08.06.10
39918,543498,161841,09.05.05,28.03.13
39920,474258,113637,09.05.05,25.10.18
39922,549475,160619,09.05.05,18.06.20
39923,556613,156980,09.05.05,15.05.12
39924,395862,91648,09.05.05,30.09.14
39933,574672,165432,09.05.05,07.03.11
40850,587088,170434,24.08.05,26.08.21
40851,594144,162451,24.08.05,15.07.09
40852,594023,164257,24.08.05,24.09.07
40853,587529,174356,24.08.05,17.11.17
40862,477135,76755,24.08.05,22.08.18
40865,517825,133173,24.08.05,20.02.12
40871,502112,161368,24.08.05,11.07.08
40874,593175,164845,24.08.05,25.10.18
40876,401871,83649,25.08.05,03.01.19
40878,437958,50454,25.08.05,28.09.16
40882,454542,96395,25.08.05,03.03.21
40887,553936,151858,25.08.05,29.04.09
40892,420015,77229,25.08.05,02.10.08
40896,548381,115699,25.08.05,09.01.09
40898,497816,137906,25.08.05,13.11.08
40900,419174,148137,25.08.05,30.06.15
40901,569471,146838,25.08.05,07.02.20
40903,533101,90375,25.08.05,25.10.18
40911,400508,75737,26.08.05,09.10.08
40923,483492,69780,29.08.05,25.10.18
40927,387807,94063,29.08.05,20.09.16
42087,601822,164407,19.04.06,20.07.10
42088,452227,95406,19.04.06,22.05.12
42096,519230,78093,19.04.06,24.10.16
42097,510674,72592,19.04.06,25.05.20
42104,512365,72479,20.04.06,25.10.18
38800,556734,134670,24.03.05,14.04.08
38802,469031,114332,24.03.05,11.01.11
38805,501362,161230,25.03.05,31.07.08
38806,549078,159544,25.03.05,19.12.17
38807,548803,159200,25.03.05,19.12.17
38809,410252,84360,25.03.05,18.12.13
38810,441936,111056,25.03.05,06.05.09
38816,512838,51927,25.03.05,28.12.11
38820,462563,106294,25.03.05,24.03.20
38822,491895,146944,25.03.05,17.01.12
38823,441147,87356,25.03.05,31.08.16
38824,386115,98305,25.03.05,28.10.11
38827,496178,93354,25.03.05,14.10.19
38828,546739,164012,25.03.05,13.01.11
38829,408964,43565,25.03.05,09.07.13
38830,420593,54420,25.03.05,08.07.15
38834,405672,45797,25.03.05,21.06.17
38841,539156,115658,25.03.05,13.02.12
38842,495323,83384,25.03.05,03.03.20
38844,453887,103683,25.03.05,02.02.18
38845,454366,103613,25.03.05,16.03.12
38853,534008,125617,25.03.05,03.04.19
38855,523551,165422,25.03.05,16.01.12
38856,520173,158815,25.03.05,12.02.18
38857,519057,159189,25.03.05,13.12.16
38859,521925,156583,25.03.05,29.08.08
38860,466119,88713,25.03.05,07.01.08
39938,585412,174629,10.05.05,11.11.16
39940,435187,75148,10.05.05,05.10.11
39941,555991,165054,10.05.05,21.09.11
39942,488103,157535,10.05.05,09.07.15
39943,489174,161045,10.05.05,06.02.18
39951,435246,59323,10.05.05,21.08.08
39961,499059,139813,10.05.05,09.07.14
39962,560870,165557,10.05.05,03.10.08
39967,598947,140494,11.05.05,12.01.21
39975,526931,91159,11.05.05,15.05.09
39976,531625,96774,11.05.05,25.10.18
39985,532935,115940,12.05.05,31.08.16
39993,439168,109961,12.05.05,25.08.08
39994,527685,115243,12.05.05,25.10.18
39996,441454,118981,12.05.05,24.03.17
39997,539267,106776,12.05.05,14.02.12
40929,392716,77380,29.08.05,09.10.13
40930,395849,79397,29.08.05,09.10.13
40944,480724,103593,29.08.05,25.10.18
40946,484912,106709,29.08.05,19.07.18
40948,484268,107256,29.08.05,09.07.14
40949,438994,118021,29.08.05,11.02.20
40957,510231,92958,30.08.05,06.02.18
40960,455850,65013,30.08.05,30.01.17
40963,431731,102772,30.08.05,23.12.15
