LOKACIJA_IZH,Y,X,LOKACIJA_DEST,Y_DEST,X_DEST,DATE_MOVE
53993,477703,104333,39537,448173,92986,29.07.13
55913,414301,79509,39553,444701,92162,20.05.14
32336,508252,65110,40445,522831,43663,24.04.20
44135,574267,139051,40451,464831,89543,20.05.16
33875,413217,75549,40451,464831,89543,15.04.18
42169,526670,131066,40459,516891,121420,22.04.12
34380,526184,131463,40459,516891,121420,16.04.12
40040,479989,94093,40460,492788,147163,28.10.16
40040,479989,94093,40460,492788,147163,12.12.17
78936,480020,102456,40461,548482,95365,14.08.20
75368,480020,102456,40461,548482,95365,04.10.19
68540,458918,95824,40461,548482,95365,11.10.17
59462,553539,100464,40461,548482,95365,13.10.15
79418,478646,95506,40464,548477,95387,15.08.20
75369,480020,102456,40464,548477,95387,02.10.19
68445,458918,95824,40464,548477,95387,11.10.17
32947,482578,63829,40464,548477,95387,13.10.15
70425,553754,93627,40470,540127,79824,01.06.18
64634,467266,96037,40470,540127,79824,26.03.21
59158,397976,89434,40470,540127,79824,28.10.15
41572,466398,95647,40470,540127,79824,24.10.20
68323,543482,150814,40475,553779,140435,27.07.17
64985,543482,150814,40475,553779,140435,12.08.16
60827,400494,115150,41398,405096,71414,15.10.15
57233,386127,102596,41398,405096,71414,02.10.14
40640,554887,98326,38467,441610,77116,25.07.20
67853,391929,121666,38477,438036,74357,07.07.17
48651,418806,75347,38477,438036,74357,10.06.16
46717,418806,75347,38477,438036,74357,10.06.16
77871,393026,43770,38479,438636,73388,05.06.21
49703,429903,56817,38491,439206,78274,21.06.13
32666,429903,56817,38491,439206,78274,21.06.13
81036,466052,95051,38494,439108,78744,17.07.21
74971,484318,105962,38494,439108,78744,12.08.19
74893,472503,100078,38494,439108,78744,12.07.19
71113,461801,98763,38494,439108,78744,02.08.21
65867,467246,87597,38494,439108,78744,13.07.19
65867,467246,87597,38494,439108,78744,11.06.20
65496,397008,86616,38494,439108,78744,10.07.18
49034,461450,106937,38494,439108,78744,08.05.20
49034,461450,106937,38494,439108,78744,26.05.20
49034,461450,106937,38494,439108,78744,10.05.21
63513,474543,51740,38505,456838,56138,28.07.16
63512,474543,51740,38505,456838,56138,28.07.16
41573,464854,122568,38505,456838,56138,25.06.13
35423,464781,122044,38521,458851,57642,27.07.16
72347,419217,79719,38532,407020,110371,20.09.18
72347,419217,79719,38532,407020,110371,09.10.19
71158,394724,111217,38535,417532,77000,13.07.18
64056,437459,56564,39572,447097,91490,10.06.16
60019,437459,56564,39572,447097,91490,05.06.15
73116,463189,107462,39599,402825,114488,25.04.20
66301,558977,147270,40538,543144,165299,23.05.17
42132,561268,146380,40538,543144,165299,02.06.15
69203,524405,56896,40545,464820,100719,10.04.20
54899,435185,108530,40545,464820,100719,18.04.20
78758,422742,42694,40546,488758,108651,17.08.20
77895,422742,42694,40546,488758,108651,17.08.20
71449,402907,116825,40571,432175,55369,07.08.18
31034,506640,111600,41439,508623,111059,25.04.13
81230,393129,108462,42906,411176,83167,17.07.21
72840,606190,159700,42917,606252,158445,30.03.21
70878,585766,186228,42917,606252,158445,06.07.18
69813,616912,155513,42917,606252,158445,19.06.18
67617,585766,186228,42917,606252,158445,06.07.17
60216,583073,189454,42917,606252,158445,04.07.15
57087,583073,189454,42917,606252,158445,02.07.14
33447,582398,159773,42917,606252,158445,26.04.18
32299,595326,176991,42917,606252,158445,24.04.18
56440,523283,56554,42163,502512,67988,25.05.14
67670,549722,78278,42923,596782,161039,13.07.17
55978,586766,170668,42923,596782,161039,03.05.14
42065,598610,156115,42924,597202,160595,09.05.16
42002,618391,150138,42924,597202,160595,10.05.16
53825,547358,146100,43251,551163,160630,06.08.13
47029,546837,151500,43251,551163,160630,22.04.13
33360,547206,157402,43251,551163,160630,30.10.20
40436,524433,125383,43254,445620,106012,23.04.12
40436,524433,125383,43254,445620,106012,12.04.16
67445,543028,163220,43264,586224,147100,18.07.17
64336,543028,163220,43264,586224,147100,20.07.16
57274,584292,151601,43264,586224,147100,18.08.14
69750,590790,175643,42176,545664,156528,30.05.18
77043,388208,93263,42198,428749,103326,15.05.20
73534,388108,93288,42198,428749,103326,16.05.19
79295,443492,81025,42222,417860,110403,22.09.20
75705,442905,83240,42222,417860,110403,06.09.19
37337,525682,98385,42223,506700,102017,20.04.13
76060,447829,64744,42233,395037,42096,17.09.19
74613,395612,110693,42233,395037,42096,25.07.19
69061,395974,43540,42238,458620,61257,05.07.19
65892,412539,45312,42238,458620,61257,08.06.17
60057,395974,43540,42238,458620,61257,19.12.15
56448,413758,76460,42238,458620,61257,29.05.14
56445,413758,76460,42238,458620,61257,29.05.14
67285,601358,178559,42929,604143,160657,01.06.17
62851,536541,155903,42929,604143,160657,16.07.21
55784,607361,160512,42929,604143,160657,03.05.14
43161,536150,160669,42929,604143,160657,02.09.17
73568,567427,140543,42931,561609,138934,16.05.19
68320,538825,143125,42931,561609,138934,10.08.17
66532,542321,146401,42931,561609,138934,30.07.18
58311,542556,141189,42931,561609,138934,08.05.17
41734,544726,135002,42931,561609,138934,11.05.15
41734,544726,135002,42931,561609,138934,05.05.14
41725,552534,144313,42931,561609,138934,11.05.16
70125,487098,58543,42936,518033,74346,29.04.21
42824,499859,54980,42936,518033,74346,10.05.21
72758,395483,88369,42952,480080,62129,17.05.20
55277,499205,97260,42954,445993,127613,22.05.15
72556,400219,87550,42247,522322,134634,09.04.20
33875,413217,75549,42248,509531,136969,13.04.18
41932,511176,43430,42270,547502,104972,21.03.14
74245,591166,170813,42357,496745,123126,31.05.19
71917,454298,86449,42357,496745,123126,17.10.18
70306,597402,170167,42357,496745,123126,18.05.18
61126,491017,126377,42357,496745,123126,07.08.15
54194,454298,86449,42357,496745,123126,02.09.13
41819,418624,129014,42382,444130,135311,06.04.19
78656,539253,157187,42383,493379,156723,14.08.21
66728,539251,157113,42383,493379,156723,10.08.20
62852,536180,156065,42383,493379,156723,12.08.19
30907,504922,155354,42383,493379,156723,10.08.20
40418,427150,134277,42386,418475,144179,16.05.12
39464,400347,117096,42977,455054,123724,03.04.19
39464,400347,117096,42977,455054,123724,16.04.20
64038,392121,107007,42333,421940,113030,19.07.16
72674,531670,100617,42336,513745,147359,06.04.20
59924,505070,136136,42336,513745,147359,22.04.21
67849,478755,104404,42768,474337,111892,06.07.17
64840,446953,108594,42768,474337,111892,30.07.16
60414,447154,78923,42768,474337,111892,10.10.15
43609,447652,64177,42768,474337,111892,17.09.16
66871,531401,89539,43313,544587,80880,26.05.17
42419,562440,126462,42414,568151,137930,15.04.20
67035,431703,132555,42421,439351,132799,25.11.17
62944,398824,90732,42421,439351,132799,14.06.16
62943,398824,90732,42421,439351,132799,14.06.16
79023,447011,60555,42458,410452,49258,22.09.20
72512,428499,71582,42458,410452,49258,22.11.18
61486,428499,71582,42458,410452,49258,19.11.15
61261,433549,124626,42458,410452,49258,28.10.15
58224,428499,71582,42458,410452,49258,30.10.14
58223,428499,71582,42458,410452,49258,30.10.14
55017,428499,71582,42458,410452,49258,20.10.13
54999,463098,114257,42458,410452,49258,15.11.13
49673,462148,113438,42458,410452,49258,07.12.20
78106,584667,189480,42769,611073,158210,27.06.20
77546,617314,155086,42769,611073,158210,23.05.20
70894,584668,189480,42769,611073,158210,25.06.18
70894,584668,189480,42769,611073,158210,25.06.18
70322,614846,158357,42769,611073,158210,24.05.18
56139,384507,94726,42994,393815,101650,10.05.14
37234,384554,94744,42994,393815,101650,19.05.15
37234,384554,94744,42994,393815,101650,17.05.16
37234,384554,94744,42994,393815,101650,17.05.17
37234,384554,94744,42994,393815,101650,19.05.18
71185,392158,105497,43019,416528,75438,30.06.18
38450,440560,72970,43019,416528,75438,22.08.18
68513,403420,85538,43406,405407,96050,25.06.20
49004,389957,103600,42460,396179,108290,19.04.21
40974,551955,140106,42463,543953,143364,15.06.13
80440,546491,118536,42473,548344,116913,06.06.21
76922,549041,139617,42473,548344,116913,17.05.20
56463,590790,175643,42479,467446,100755,23.05.14
72674,531670,100617,42484,461346,139623,16.04.20
55977,593767,169530,42494,597191,160599,03.05.14
34066,510162,154676,42506,501124,163423,30.04.14
30907,504922,155354,42506,501124,163423,23.04.19
69046,523906,76778,42778,528239,39238,05.05.18
69046,523906,76778,42778,528239,39238,03.05.19
34934,505612,70128,42778,528239,39238,22.04.16
41343,516702,111909,42783,530417,133912,14.04.19
59881,509630,146086,42786,490884,163427,21.04.20
49623,447960,115652,43039,545435,112691,30.03.13
49623,447960,115652,43039,545435,112691,12.03.15
49623,447960,115652,43039,545435,112691,19.03.16
49623,447960,115652,43039,545435,112691,12.03.17
49623,447960,115652,43039,545435,112691,29.03.18
49623,447960,115652,43039,545435,112691,14.03.19
49623,447960,115652,43039,545435,112691,10.03.20
49623,447960,115652,43039,545435,112691,19.03.21
34787,447960,115652,43039,545435,112691,13.04.13
34787,447960,115652,43039,545435,112691,12.03.15
34787,447960,115652,43039,545435,112691,18.03.16
34787,447960,115652,43039,545435,112691,12.03.17
34787,447960,115652,43039,545435,112691,29.03.18
34787,447960,115652,43039,545435,112691,14.03.19
34787,447960,115652,43039,545435,112691,10.03.20
34787,447960,115652,43039,545435,112691,19.03.21
62572,590768,181736,43449,396963,119938,18.05.18
60155,487849,128736,43449,396963,119938,14.06.15
60369,433995,124411,43449,396963,119938,09.06.15
50412,445798,96657,43492,440460,83459,20.07.13
43055,454826,123255,43510,435439,97501,15.06.12
43055,454826,123255,43510,435439,97501,21.06.12
48277,458052,94845,43530,458547,89533,22.05.14
53541,442129,111292,43532,462683,90655,24.05.14
71046,544492,156430,42538,529928,130246,03.08.18
68097,561389,126008,42538,529928,130246,14.07.17
38900,543672,155135,42538,529928,130246,16.09.20
38333,531192,155895,42538,529928,130246,08.09.16
79453,467273,112898,42803,463034,118923,19.09.20
77312,414298,78519,42803,463034,118923,21.05.20
75304,477483,105457,42803,463034,118923,17.07.19
73853,414298,78519,42803,463034,118923,26.05.19
68343,466404,112360,42803,463034,118923,07.10.17
32187,466040,112297,42803,463034,118923,22.02.17
48351,544054,115726,42817,527979,116842,02.04.19
34938,503649,132041,42817,527979,116842,23.04.13
42450,601221,159356,43044,594812,159730,02.04.14
64696,482724,97422,43607,447440,62482,19.07.16
64695,482724,97422,43607,447440,62482,19.07.16
64309,479824,127701,43609,447652,64177,13.07.16
64286,479824,127701,43609,447652,64177,13.07.16
63951,433805,124320,43623,451888,60654,27.07.16
63950,433805,124320,43623,451888,60654,27.07.16
63897,486227,130628,43624,451774,60786,25.07.16
49300,452769,124307,43624,451774,60786,26.07.16
36841,475877,99303,43624,451774,60786,26.07.16
80064,580153,170311,42569,489048,153359,20.08.21
66065,463162,95266,42572,451306,113098,19.04.18
66065,463162,95266,42572,451306,113098,16.04.18
63284,435217,108540,42573,407291,44657,08.02.20
63284,435217,108540,42573,407291,44657,21.03.21
54899,435185,108530,42573,407291,44657,18.02.14
53343,437963,114239,42573,407291,44657,26.02.13
53343,437963,114239,42573,407291,44657,11.02.14
53343,437963,114239,42573,407291,44657,04.03.15
53343,437963,114239,42573,407291,44657,19.10.15
53343,437963,114239,42573,407291,44657,12.10.16
53343,437963,114239,42573,407291,44657,29.08.17
53343,437963,114239,42573,407291,44657,22.10.18
53343,437963,114239,42573,407291,44657,13.08.19
53343,437963,114239,42573,407291,44657,01.09.20
53343,437963,114239,42573,407291,44657,07.09.20
53343,437963,114239,42573,407291,44657,02.09.21
53343,437963,114239,42573,407291,44657,07.08.21
34845,437274,112576,42573,407291,44657,04.04.12
36292,539447,164065,42578,562427,161714,16.09.13
36292,539447,164065,42578,562427,161714,12.08.14
78637,536837,157818,42579,585185,175108,21.08.20
78655,536838,156893,42579,585185,175108,09.08.21
71725,536783,157074,42579,585185,175108,23.08.18
43510,435439,97501,43055,454826,123255,27.07.12
64118,474210,131207,43067,479819,136546,15.11.18
49014,531087,155402,43072,529938,155169,25.05.12
41473,566442,157625,43072,529938,155169,07.05.12
33343,590795,186660,43072,529938,155169,11.04.15
42001,596832,160937,42628,414217,46091,12.04.12
67600,541181,157518,42635,595397,157574,03.08.17
77414,404559,84250,42825,499635,55315,22.05.20
62780,551960,95403,42825,499635,55315,05.06.16
80909,583162,162397,43093,541169,164047,29.06.21
80909,583162,162397,43093,541169,164047,30.06.21
74131,583162,162397,43093,541169,164047,25.06.19
74130,583162,162397,43093,541169,164047,25.06.19
54835,585990,155937,43093,541169,164047,07.06.14
54835,585990,155937,43093,541169,164047,30.05.17
54835,585990,155937,43093,541169,164047,13.06.18
35912,585999,155921,43093,541169,164047,13.06.12
35912,585999,155921,43093,541169,164047,07.06.14
35912,585999,155921,43093,541169,164047,30.05.17
35912,585999,155921,43093,541169,164047,13.06.18
35911,585999,155921,43093,541169,164047,25.06.20
35911,585999,155921,43093,541169,164047,26.06.20
79305,582498,155966,43094,542065,159953,15.06.21
40315,611381,154455,43094,542065,159953,30.05.18
31410,584424,162957,43094,542065,159953,22.06.16
31410,584424,162957,43094,542065,159953,17.06.17
31410,584424,162957,43094,542065,159953,21.06.19
66878,479692,127029,43118,441135,108331,20.06.17
63819,481337,125075,43118,441135,108331,29.06.16
63805,486714,128722,43118,441135,108331,19.06.16
34791,447035,115187,43118,441135,108331,04.07.12
34791,447035,115187,43118,441135,108331,13.06.15
32143,453993,116190,43118,441135,108331,30.06.19
32143,453993,116190,43118,441135,108331,29.06.21
70991,447808,126335,43134,426095,90085,15.06.18
66430,382611,97175,43134,426095,90085,18.05.17
48708,472108,98116,43693,450568,63889,18.07.16
42479,467446,100755,43693,450568,63889,18.07.16
47800,600493,161186,43708,451441,62481,20.07.14
30685,479113,121090,43718,450523,64599,12.07.13
30685,479113,121090,43730,450391,65210,12.07.16
64126,436514,56235,43742,448951,64465,12.07.16
49470,461245,101216,42666,445075,92391,17.09.18
74123,584534,162788,43156,538842,158096,18.06.19
48288,556185,167480,43156,538842,158096,01.06.16
48288,556185,167480,43156,538842,158096,26.05.17
48288,556185,167480,43156,538842,158096,05.06.18
44221,556695,168005,43156,538842,158096,01.06.16
32317,591993,175330,43160,537232,163535,25.05.14
32317,591993,175330,43160,537232,163535,25.05.14
50319,545848,156159,43160,537232,163535,25.05.14
48653,545258,155794,43160,537232,163535,25.05.14
46009,592820,174831,43160,537232,163535,25.05.14
55547,521074,133123,43161,536150,160669,13.08.21
55547,521074,133123,43161,536150,160669,09.07.21
42929,604143,160657,43161,536150,160669,07.06.17
56995,459216,85865,43170,477889,105305,10.06.14
48873,466807,105537,43170,477889,105305,19.06.12
64499,474328,104521,43764,447247,66292,15.07.16
37641,447776,126917,43786,446621,67304,01.08.16
63706,487446,128908,43787,446463,67315,18.07.16
76281,614509,154134,43799,593313,161475,16.11.20
74680,591149,183088,43799,593313,161475,10.07.19
72183,614432,154419,43799,593313,161475,08.05.19
70478,610420,158309,43799,593313,161475,09.05.18
77626,395846,109014,43809,433785,82226,26.05.20
66016,449498,113467,43813,434796,82716,10.05.17
44132,439950,113416,43813,434796,82716,22.06.19
34850,440982,110752,43813,434796,82716,01.06.19
32725,455456,126759,42687,446712,122487,25.03.16
45067,515247,67442,42693,459297,92077,09.04.20
57675,482958,96161,42699,481637,86036,11.07.14
48583,555498,156371,42836,467199,94308,03.05.20
59543,597038,167015,42848,440218,129321,23.05.15
55698,597038,167015,42848,440218,129321,01.08.14
55701,410014,48876,42849,440218,129321,01.08.14
71586,392394,102063,43284,443861,71719,28.06.18
64784,391021,101506,43284,443861,71719,01.08.16
38327,512828,68673,43189,504706,89966,10.04.21
31426,470220,109592,43190,517361,111275,08.06.13
38901,543292,154815,42132,561268,146380,17.10.13
57584,400494,115150,42869,405042,71337,03.10.14
60828,400494,115150,42869,405042,71337,15.10.15
79352,415608,66292,42900,402997,71150,02.10.20
74564,412948,69628,42900,402997,71150,30.09.19
70862,412949,69628,42900,402997,71150,27.09.18
68408,416521,66055,42900,402997,71150,06.10.17
65115,416521,66055,42900,402997,71150,07.10.16
61376,416521,66055,42900,402997,71150,21.09.15
57075,413058,69614,42900,402997,71150,07.10.14
