CEBELNJAK_LOKACIJA,Y,X,DAT_ZACETEK,DAT_PRENEHANJE
72431,530287,134634,21.08.18,
72432,473663,105360,21.08.18,
72433,468406,85159,21.08.18,
72434,425600,88270,21.08.18,
72435,447184,117453,21.08.18,12.02.20
72436,459114,64161,21.08.18,10.12.20
72438,533835,134936,21.08.18,
72440,578065,144185,21.08.18,
72443,533295,88751,21.08.18,
72444,466218,78907,21.08.18,
72445,566297,143255,21.08.18,
72446,485533,112050,21.08.18,
72447,499349,133188,21.08.18,
72450,495514,53735,23.08.18,
72452,409409,40735,23.08.18,
72453,427066,57515,23.08.18,
72454,568508,150853,23.08.18,
72455,457178,69296,23.08.18,
72456,465292,96416,23.08.18,
72457,460708,106685,23.08.18,
72458,519250,35217,23.08.18,
72463,483885,82522,24.08.18,
72464,480339,112272,24.08.18,
72465,575400,149567,24.08.18,
72466,407805,84967,24.08.18,
72467,394800,40199,24.08.18,
72468,582093,164917,24.08.18,
72469,422574,142484,24.08.18,
72482,477452,124012,28.08.18,
72483,553522,165627,28.08.18,
72484,519076,52853,28.08.18,
72485,454272,95021,28.08.18,
72487,493573,156428,28.08.18,15.06.21
72488,493619,156449,28.08.18,
72489,468848,94759,28.08.18,04.12.20
72490,519536,84340,28.08.18,
72491,519536,84340,28.08.18,
72492,519536,84340,28.08.18,
72501,436002,120963,30.08.18,
72502,504369,68457,30.08.18,
72503,520427,122349,30.08.18,
72504,560679,142761,30.08.18,
72505,488133,147760,30.08.18,14.02.20
72506,484538,145065,30.08.18,
72507,467358,101025,30.08.18,
72508,392987,83517,30.08.18,
72509,510310,84759,30.08.18,
72522,468102,62441,04.09.18,
72523,493684,84611,04.09.18,
72524,512684,161737,04.09.18,
72526,515219,84738,04.09.18,
72527,453235,100968,04.09.18,
72528,594198,163151,04.09.18,
72529,493846,81061,04.09.18,
72530,458099,105321,04.09.18,
72532,497053,74658,04.09.18,
72533,591937,173953,04.09.18,
72535,491537,161878,04.09.18,
72536,494529,156518,04.09.18,
72537,554572,124306,04.09.18,
72538,449387,115715,04.09.18,
72539,479531,117117,04.09.18,
72540,530548,103020,04.09.18,
72541,531484,109709,04.09.18,
72542,530297,102828,04.09.18,
72544,454723,93174,04.09.18,
72548,555482,120811,07.09.18,
72550,583200,164477,07.09.18,
72551,496885,97686,07.09.18,
72552,469100,105366,07.09.18,
72553,394733,92253,07.09.18,
72554,513324,71748,07.09.18,
72555,484481,50896,07.09.18,
72556,400219,87550,07.09.18,
72558,452303,132603,07.09.18,
72559,482492,63695,07.09.18,
72560,515148,48946,07.09.18,
72561,412708,82457,07.09.18,
72578,499773,82138,12.09.18,
72579,498988,90703,12.09.18,
72580,513130,102687,12.09.18,
72581,496052,131711,12.09.18,
72583,491775,123394,12.09.18,
72584,550205,148029,12.09.18,
72585,474773,79977,12.09.18,
72588,473496,108329,12.09.18,
72589,470434,108348,12.09.18,
72590,462037,102871,12.09.18,
72591,407927,82698,12.09.18,
72592,525200,94700,12.09.18,
72593,464601,106419,12.09.18,
72594,443048,106641,12.09.18,
72595,495206,160529,12.09.18,
72596,458472,107538,14.09.18,
72597,478550,126040,14.09.18,
72598,437876,122941,14.09.18,
72599,430073,137283,14.09.18,
72600,588137,155231,14.09.18,
72601,507460,133708,14.09.18,
72602,413748,35582,14.09.18,
72603,435930,66163,14.09.18,
72604,465309,124387,14.09.18,
72605,476166,103614,14.09.18,
72606,390139,81868,14.09.18,
72612,487032,130489,18.09.18,
72614,498546,153680,18.09.18,
72615,439869,119412,18.09.18,05.03.21
72616,556735,124367,18.09.18,
72617,456587,110048,18.09.18,
72618,392758,40522,18.09.18,
72619,542251,85467,18.09.18,
72620,523990,90547,18.09.18,
72622,488829,148513,18.09.18,
72623,394040,105111,18.09.18,
72625,416132,51060,18.09.18,
72626,490684,159181,18.09.18,
72629,451806,103944,18.09.18,
72630,399561,44238,18.09.18,
72631,394641,107087,18.09.18,
72638,500660,85972,19.09.18,
72640,476994,78327,19.09.18,
72641,494639,159301,19.09.18,
72652,428984,57111,24.09.18,
72653,431687,56015,24.09.18,
72654,507702,127555,24.09.18,
72655,444189,53992,24.09.18,
72656,516362,78818,24.09.18,
72657,490538,147476,24.09.18,
72659,596277,178943,24.09.18,
72663,546448,145616,24.09.18,
72664,546574,145674,24.09.18,
72665,546535,146010,24.09.18,
72666,549435,151411,24.09.18,
72668,471306,102992,25.09.18,
72669,600215,160844,25.09.18,
72670,600720,161229,25.09.18,20.09.21
72671,571841,129715,25.09.18,
72672,528154,153921,25.09.18,
72673,481154,61861,25.09.18,22.06.20
72674,531670,100617,25.09.18,
72675,457105,69318,25.09.18,
72676,450808,125826,25.09.18,
72677,447137,126409,25.09.18,
72678,426075,49323,25.09.18,
72682,549618,157674,26.09.18,
72683,402037,48533,26.09.18,
72684,406157,138903,26.09.18,
72686,435984,72954,26.09.18,
72687,537415,136199,26.09.18,
72688,546389,121783,26.09.18,
72690,408800,111254,26.09.18,
72691,511980,78651,26.09.18,
72692,560362,157062,26.09.18,
72698,437740,136599,27.09.18,
72722,501107,82057,11.10.18,
72723,582076,164901,11.10.18,25.05.20
72724,472110,103649,11.10.18,
72726,450510,130406,11.10.18,
72727,466470,123062,11.10.18,
72728,433100,97175,11.10.18,
72729,431538,99509,11.10.18,
72730,459012,64164,11.10.18,
72731,565661,142383,11.10.18,
72732,506995,91309,11.10.18,
72733,508906,95540,11.10.18,
72734,413472,78504,11.10.18,
72736,517619,102577,11.10.18,
72737,424015,57935,11.10.18,
72738,417109,78093,11.10.18,
72739,496332,164701,11.10.18,
72750,450142,83857,18.10.18,
72768,461660,103196,30.10.18,10.01.20
72769,453355,103274,30.10.18,
72770,412280,41521,30.10.18,
72771,471949,111016,30.10.18,
72772,520378,130691,30.10.18,
72774,539959,163325,30.10.18,
72775,555653,153505,30.10.18,
72776,615785,152885,30.10.18,
72778,444919,128010,30.10.18,
72779,451819,139132,30.10.18,
72780,442820,127705,30.10.18,
72781,467360,101574,30.10.18,12.03.20
72782,444232,131888,30.10.18,
72783,577522,162985,30.10.18,
72784,398083,44411,30.10.18,
72788,468624,119877,06.11.18,
72789,496929,136213,06.11.18,
72790,500152,111156,06.11.18,
72791,448150,119111,06.11.18,
72792,479021,111659,06.11.18,
72793,454627,110779,06.11.18,
72794,522361,60149,06.11.18,
72798,482318,71686,15.11.18,
72799,577744,176037,15.11.18,
72800,396170,92578,15.11.18,30.09.20
72801,394223,120230,15.11.18,
72802,438998,42361,15.11.18,
72804,466510,114029,15.11.18,
72806,415083,72800,15.11.18,
72807,535546,79935,15.11.18,
72808,556307,172592,15.11.18,
72810,397089,84965,15.11.18,
72811,477850,110962,15.11.18,
72816,403889,86926,21.11.18,11.06.20
72818,582607,141828,21.11.18,
72826,522461,82655,27.11.18,
72827,536050,122185,27.11.18,
72828,533035,91536,27.11.18,
72830,426479,138109,27.11.18,
72831,505507,48507,27.11.18,
72832,540981,131396,27.11.18,
72834,466979,78233,27.11.18,
72835,400616,86336,27.11.18,
72836,534840,99908,27.11.18,
72838,604724,162209,27.11.18,
72839,603884,160924,27.11.18,
72840,606190,159700,27.11.18,
72842,462233,88847,27.11.18,
72843,480460,105910,27.11.18,
72844,462543,81322,27.11.18,
72845,513632,84064,27.11.18,
72846,504247,110858,27.11.18,
72848,516182,164124,27.11.18,
72850,496696,159181,27.11.18,
72851,570949,163220,27.11.18,
72854,514037,142679,04.12.18,
72855,444569,136582,04.12.18,
72856,563049,144167,04.12.18,
72858,460892,124747,04.12.18,01.06.20
72859,513960,72261,04.12.18,11.12.20
72860,540827,78146,04.12.18,
72866,513502,54263,17.12.18,
72867,520100,102106,17.12.18,
72868,506738,111687,17.12.18,
72869,554373,130224,17.12.18,
72870,429844,138086,17.12.18,
72871,418575,74729,17.12.18,
72872,433543,140651,17.12.18,
72874,513596,126319,17.12.18,
72875,538974,159731,17.12.18,
72876,435512,64661,17.12.18,
72877,456225,96939,17.12.18,
72878,540765,135074,17.12.18,
72879,543905,139751,17.12.18,
72880,591202,170824,21.12.18,
72881,404144,113177,21.12.18,
72882,456335,75378,21.12.18,
72883,442408,105123,21.12.18,
72884,556078,150391,21.12.18,
72885,510242,77956,21.12.18,
72886,494037,116391,21.12.18,
72887,487719,55824,21.12.18,
72896,467758,119896,08.01.19,
72898,416615,87650,11.01.19,
72899,412401,106195,11.01.19,
72900,487265,133719,11.01.19,
72901,564049,135264,11.01.19,
72902,442614,80411,11.01.19,
72904,426717,81295,11.01.19,
76348,471598,105800,03.12.19,
76349,479424,107368,03.12.19,
76350,489692,85162,03.12.19,
76352,456750,74274,16.12.19,
76353,549856,94517,16.12.19,20.09.21
76354,551509,92440,16.12.19,20.09.21
76355,425339,110989,16.12.19,
76356,552257,85406,16.12.19,
76357,441676,89718,16.12.19,12.05.20
76358,468727,99049,16.12.19,
76359,468774,99040,16.12.19,
76360,479380,91879,16.12.19,
76361,446084,44166,16.12.19,
76362,606189,158507,16.12.19,
76368,463897,95201,19.12.19,
76370,538093,158361,20.12.19,
76371,468836,117565,20.12.19,
76372,506847,160319,20.12.19,
76373,402086,42856,20.12.19,
76374,520485,70351,20.12.19,
76379,398408,44316,10.01.20,
76380,404914,46225,10.01.20,
76381,405840,45546,10.01.20,
76382,428624,119289,10.01.20,
76383,404759,87088,10.01.20,
76384,506935,140684,10.01.20,
76385,440324,47206,10.01.20,
76386,607966,171558,10.01.20,
76387,479588,81821,10.01.20,
76388,591195,188647,10.01.20,
76389,515038,142445,10.01.20,
76390,465630,88666,10.01.20,
76391,402093,50961,10.01.20,
76392,505402,88430,10.01.20,
76394,479041,83709,10.01.20,
76395,490108,118685,10.01.20,
76396,479509,81868,10.01.20,
76397,508198,130138,10.01.20,
76398,414755,83889,10.01.20,
76404,402620,73698,20.01.20,
76405,526390,76608,20.01.20,
76406,402795,112848,20.01.20,
76408,395457,99156,20.01.20,
76409,518099,77979,20.01.20,
76410,474891,50482,20.01.20,
76412,422909,71222,20.01.20,
76413,418672,148458,20.01.20,
76414,438904,125910,20.01.20,
76418,417064,114368,28.01.20,
76419,495668,146208,28.01.20,
76420,450456,122648,28.01.20,
76421,562107,137803,28.01.20,
76422,468177,80457,28.01.20,
76423,410167,83238,28.01.20,
76424,435358,132393,28.01.20,
76425,497694,80318,28.01.20,
76426,496934,80157,28.01.20,
76428,443123,134607,28.01.20,
76430,595705,156417,28.01.20,
76432,395736,75561,28.01.20,
76433,401146,75218,28.01.20,
76434,534711,163702,28.01.20,
76436,561950,138801,28.01.20,
76437,561228,140516,28.01.20,
76438,455397,127318,04.02.20,
76439,440680,73563,04.02.20,
76440,597833,162679,04.02.20,
76441,610443,154330,04.02.20,
76442,606829,160406,04.02.20,
76443,585304,172003,04.02.20,
76444,598458,163315,04.02.20,
76446,409234,79799,04.02.20,
76447,409497,79908,04.02.20,
76448,601699,170526,04.02.20,
76450,454482,103936,04.02.20,
76452,521144,114021,04.02.20,
76453,520279,113281,04.02.20,
76454,520703,114603,04.02.20,07.05.21
76455,520590,113448,04.02.20,07.05.21
76456,519534,114823,04.02.20,
76457,518352,108358,04.02.20,
76458,520325,115355,04.02.20,
76459,519035,109257,04.02.20,
76460,485924,83369,04.02.20,
76461,416898,69433,04.02.20,
76462,441726,111629,04.02.20,
76464,521220,111944,04.02.20,
76465,521489,112384,04.02.20,
76466,521763,112956,04.02.20,
76467,522136,112199,04.02.20,
76468,521205,114512,04.02.20,
76469,522965,104879,04.02.20,
76470,525686,109575,04.02.20,
76471,520802,106648,04.02.20,02.03.21
76472,518874,105849,04.02.20,02.03.21
76473,527296,112121,04.02.20,
76474,520473,110593,04.02.20,
76475,419791,73354,04.02.20,
76476,434644,49623,04.02.20,
76477,407777,83949,04.02.20,
76478,408606,42442,04.02.20,
76480,522419,82874,04.02.20,
76484,458160,64070,10.02.20,
76486,437617,84974,10.02.20,
76489,454191,119461,10.02.20,
76490,419932,54679,10.02.20,
76492,442555,128692,10.02.20,
76495,605383,166482,10.02.20,
76496,588959,186254,10.02.20,
76498,518805,132882,10.02.20,
76500,392690,44362,10.02.20,
76501,426207,89483,10.02.20,
76514,613759,157654,26.02.20,
76515,552829,130026,26.02.20,
76516,536767,89517,26.02.20,
76518,457945,96647,26.02.20,
76522,585403,174643,26.02.20,
76524,579316,140289,26.02.20,
76526,454020,125157,26.02.20,
76528,441137,94703,26.02.20,
76530,514627,102062,26.02.20,
76532,445589,130006,26.02.20,
76533,449600,128031,26.02.20,
76534,442601,134434,26.02.20,
76535,459031,106586,26.02.20,
76536,595316,165572,26.02.20,
76537,439015,86895,26.02.20,
76538,452005,116533,28.02.20,
76539,526266,126347,28.02.20,
76541,425189,52543,28.02.20,
76542,563611,140051,28.02.20,
76547,513235,146998,02.03.20,
76544,425285,49284,02.03.20,
76546,411220,65016,02.03.20,
76548,548063,136802,02.03.20,
76550,477395,98483,02.03.20,
76551,444843,75680,02.03.20,
76552,516110,70333,02.03.20,
76553,404761,42419,02.03.20,
76554,596124,192208,02.03.20,
76556,399403,36464,03.03.20,
76558,535772,139334,03.03.20,
76562,436950,103677,03.03.20,
76570,524703,111685,09.03.20,
76571,538513,129296,09.03.20,
76572,519561,74310,09.03.20,
76574,553907,172475,09.03.20,
76575,419122,112711,09.03.20,
76576,516924,74940,09.03.20,
76578,503949,129370,09.03.20,
76579,562014,125975,09.03.20,
76580,392962,83788,09.03.20,
76582,474455,88415,09.03.20,
76583,392907,38586,09.03.20,
76584,546406,164053,09.03.20,
76590,424261,81253,09.03.20,
76591,444942,75485,09.03.20,
76592,433464,87348,09.03.20,
76593,486117,129084,09.03.20,
76594,518876,113326,09.03.20,
76595,515317,114099,09.03.20,
76596,509329,109467,09.03.20,
76602,505671,139819,11.03.20,
76604,485440,43727,11.03.20,
76605,471096,61042,11.03.20,
76606,443349,104233,11.03.20,
76608,516220,132982,11.03.20,
76610,516778,164129,11.03.20,
76611,583023,139854,11.03.20,
76612,418868,77907,11.03.20,
76613,553882,124182,11.03.20,
76614,389985,95964,11.03.20,
76626,406988,41798,13.03.20,
76628,579957,133651,13.03.20,
76629,519563,158234,13.03.20,
76630,409212,114116,13.03.20,
76631,477171,109839,13.03.20,
76774,420626,54371,08.04.20,
76775,475207,111168,08.04.20,
76777,434826,132770,08.04.20,
76778,432035,53665,08.04.20,
76779,574164,157859,08.04.20,
76780,547271,145902,08.04.20,
76781,508705,124126,08.04.20,
76782,517622,70743,08.04.20,
76785,523662,111389,08.04.20,
76787,549538,123070,08.04.20,
76788,534811,82502,08.04.20,
76789,532752,76681,08.04.20,
76791,565964,150501,08.04.20,
76792,498680,115179,08.04.20,
76793,452288,76194,08.04.20,
76794,526839,121675,08.04.20,
76795,494880,155560,08.04.20,
76796,497489,87975,08.04.20,
76797,540760,79391,08.04.20,
76798,513419,55563,08.04.20,
76799,444942,75485,08.04.20,
76800,602044,156320,08.04.20,
76801,505629,121973,08.04.20,
76802,476774,104742,08.04.20,
76803,403526,87585,08.04.20,
76804,519739,124592,08.04.20,14.03.21
76805,531446,56546,08.04.20,
76812,402887,42011,09.04.20,
76814,508941,131967,09.04.20,
76815,392800,38514,09.04.20,
76816,450815,117803,09.04.20,
76817,506191,112383,09.04.20,
76818,396862,77277,09.04.20,
76819,502889,121113,09.04.20,
76820,512483,53746,09.04.20,
76821,503024,67253,09.04.20,
76822,524719,104691,09.04.20,
76823,530181,114830,09.04.20,04.12.20
76824,522711,104843,09.04.20,
76825,503275,68450,09.04.20,
76826,440271,124786,09.04.20,
76828,434437,134238,09.04.20,
76829,520685,107072,09.04.20,
76830,389585,97653,09.04.20,
76832,485818,116657,09.04.20,
76833,485262,145861,09.04.20,
76844,521068,126586,10.04.20,
76851,510441,128391,10.04.20,
76852,503174,136789,10.04.20,
76855,557806,121193,10.04.20,
76856,528410,128596,10.04.20,
76867,460002,111308,10.04.20,
76858,586662,142529,10.04.20,
76860,506251,87546,10.04.20,
76861,439088,91270,10.04.20,
76862,534315,115652,10.04.20,
76863,470704,108727,10.04.20,
76864,479479,66879,10.04.20,
76866,462162,113955,10.04.20,
76868,529974,141989,10.04.20,
76870,608746,155559,10.04.20,
76933,432377,134931,16.04.20,
76937,514837,145058,16.04.20,
76938,460602,105420,16.04.20,
76956,419901,50973,16.04.20,
76940,519788,163405,16.04.20,
76941,579185,138263,16.04.20,
76942,416552,49537,16.04.20,
76945,451722,74981,16.04.20,
76946,515171,145183,16.04.20,
76947,571503,138019,16.04.20,
76948,570386,133903,16.04.20,
76949,585152,144489,16.04.20,
76952,402639,74319,16.04.20,
76953,515592,141019,16.04.20,
76954,524665,114973,16.04.20,
76957,490767,126994,16.04.20,
76958,469855,108941,16.04.20,
76961,529169,129283,16.04.20,
76962,526221,126149,16.04.20,
76964,518157,51711,16.04.20,
76966,490214,43320,16.04.20,
76968,468908,119045,16.04.20,
76970,399560,98816,16.04.20,
76971,481563,65946,16.04.20,
76976,538368,136252,16.04.20,
76977,525568,125283,16.04.20,
76978,590710,167255,16.04.20,
76979,477210,108796,16.04.20,
76980,485119,111968,16.04.20,
77064,495097,157067,21.04.20,
77074,472960,114178,21.04.20,
77075,486617,71638,21.04.20,
77078,541275,109175,21.04.20,
77080,488623,105010,21.04.20,
77081,479833,65551,21.04.20,
77082,485948,112182,21.04.20,
77083,574870,155405,21.04.20,
77084,533505,134349,21.04.20,
77086,505221,40464,21.04.20,
77087,587413,184201,21.04.20,
77088,503793,135560,21.04.20,
77089,589302,167778,21.04.20,
77093,491118,38112,22.04.20,
77094,420353,129804,22.04.20,
77095,491947,120658,22.04.20,
77096,491935,120662,22.04.20,
77097,491984,120670,22.04.20,
77098,497084,93273,22.04.20,
77101,463654,99097,22.04.20,
77102,421048,112630,22.04.20,
77103,531645,97559,22.04.20,
77104,557637,132453,22.04.20,
77105,434849,84971,22.04.20,
77192,493372,40563,24.04.20,
77390,427858,95646,04.05.20,
77391,439782,139727,04.05.20,
77392,492925,154485,04.05.20,
77393,449846,83378,04.05.20,
77394,549952,129243,04.05.20,
77395,544278,166934,04.05.20,
77396,389639,99877,04.05.20,
77397,563714,130563,04.05.20,
77399,575187,149408,04.05.20,19.05.20
77400,575221,149455,04.05.20,
77402,506840,94768,04.05.20,
77403,456528,108053,04.05.20,
77406,473458,109220,05.05.20,
77407,523125,111299,05.05.20,
77408,507379,112009,05.05.20,
77412,485491,134788,05.05.20,
77416,494794,112702,05.05.20,
77418,493524,91800,05.05.20,
77419,518313,89508,05.05.20,
77420,517013,137111,05.05.20,
77422,504438,71209,05.05.20,
77424,418218,81890,05.05.20,
77426,465413,83399,05.05.20,
77427,461159,103694,05.05.20,
77428,450345,114124,05.05.20,
77429,561486,173724,05.05.20,
77430,573595,157979,05.05.20,
77431,505239,161630,05.05.20,
77432,511960,119121,05.05.20,
77433,511967,119140,05.05.20,
77434,511986,119145,05.05.20,
77435,486110,111220,05.05.20,
77438,399027,36896,05.05.20,
77439,399002,36864,05.05.20,
77440,439129,84651,05.05.20,
77441,428878,143242,05.05.20,
77442,427623,128922,05.05.20,
77443,521889,72537,05.05.20,
77444,393966,83373,05.05.20,
77478,467910,94805,06.05.20,
77479,461957,95576,06.05.20,
77480,579287,159668,06.05.20,
77482,440328,92991,06.05.20,
77483,484486,130082,06.05.20,
77484,596925,192084,06.05.20,
77485,501228,127811,06.05.20,
77486,409968,107282,06.05.20,
77488,497668,102777,06.05.20,
77489,477019,105246,06.05.20,
77490,476966,105442,06.05.20,
77491,522222,130542,06.05.20,
77492,571776,161204,06.05.20,
77493,585275,167373,06.05.20,
77494,406817,83773,06.05.20,
77495,517902,124506,06.05.20,
77508,594152,160146,07.05.20,
77510,524381,131363,07.05.20,
77523,495244,156262,07.05.20,
77529,494587,68945,08.05.20,
77531,466343,88274,08.05.20,
77533,540795,112655,08.05.20,
77534,592723,152240,08.05.20,
77540,576549,136967,08.05.20,
77541,570732,130899,08.05.20,
77542,566986,136302,08.05.20,
77616,408469,128129,12.05.20,
77618,439349,88576,12.05.20,
77620,450571,123882,12.05.20,
77630,591966,159123,12.05.20,
77632,430231,61125,12.05.20,
77633,471505,108997,12.05.20,
77634,538985,118710,12.05.20,
77636,580249,161264,12.05.20,
77637,454050,110226,12.05.20,
77638,395657,83387,12.05.20,
77639,583255,146821,12.05.20,
77650,418297,53692,13.05.20,
77652,462239,88870,13.05.20,
77653,474839,98243,13.05.20,
77656,535826,131088,13.05.20,
77657,535839,131047,13.05.20,
77658,513132,71904,13.05.20,
77661,491163,92057,13.05.20,
77665,459749,61355,13.05.20,
77666,442480,130060,13.05.20,
77668,407035,83398,13.05.20,
77669,465148,76935,13.05.20,
77670,408606,42442,13.05.20,
77671,444198,113646,13.05.20,
77672,539642,128329,13.05.20,
77674,586210,181584,13.05.20,
77675,406141,101501,13.05.20,
77676,467115,102367,13.05.20,
77678,448390,118310,13.05.20,
77679,562295,163009,13.05.20,
77680,445443,135480,13.05.20,
77686,592408,179876,13.05.20,
77688,509753,110913,13.05.20,
77690,398139,107751,13.05.20,
77692,526293,74877,13.05.20,
77693,494244,158449,13.05.20,
77694,468478,112079,13.05.20,
77696,399632,45410,13.05.20,
77743,405275,44897,15.05.20,
77746,433838,112846,15.05.20,
77748,470225,109284,15.05.20,
77749,527273,38141,15.05.20,
77864,491631,128048,20.05.20,
77865,392671,77100,20.05.20,
77866,582051,184573,20.05.20,
77867,525890,90721,20.05.20,
77868,456733,109351,20.05.20,
77869,474330,118974,20.05.20,
77871,393026,43770,20.05.20,
77874,517172,160451,20.05.20,
77875,555217,165114,20.05.20,
77876,492814,156791,20.05.20,
77877,530999,114615,20.05.20,
77878,507424,140664,20.05.20,
77879,456992,65080,20.05.20,
77880,402636,86987,20.05.20,
77881,504481,128987,20.05.20,
77882,586619,151985,20.05.20,
77886,459971,114690,20.05.20,
77887,508658,163082,20.05.20,
77888,388219,99750,20.05.20,
77889,385770,95192,20.05.20,
77890,398017,44517,20.05.20,
77904,530857,130759,21.05.20,
77910,567811,167623,21.05.20,
77911,550905,122335,21.05.20,
77912,563047,149772,21.05.20,
77913,563693,159321,21.05.20,
77914,563230,148934,21.05.20,
77915,478126,107672,21.05.20,
77916,556271,166069,21.05.20,
78017,512988,71789,26.05.20,
78018,409427,39049,26.05.20,
78020,546707,149851,26.05.20,
78021,549715,133996,26.05.20,
78022,475530,88596,26.05.20,
78023,524931,86876,26.05.20,
78025,438744,134509,26.05.20,
78026,530713,123737,26.05.20,
78028,553526,93109,26.05.20,
78029,547537,82029,26.05.20,
78030,577302,166815,26.05.20,
78034,492885,107854,26.05.20,
78036,582821,151710,26.05.20,
78037,440137,131573,26.05.20,03.12.20
78038,588188,141400,26.05.20,
78042,569705,163237,26.05.20,
78045,587021,189422,26.05.20,
78046,435048,137936,26.05.20,
78047,528371,122241,26.05.20,
78048,457275,90861,26.05.20,
78049,455031,92949,26.05.20,
78050,472156,116727,26.05.20,
78052,518926,73333,26.05.20,
78091,527012,77009,28.05.20,
78092,441544,47671,28.05.20,
78093,573022,164825,28.05.20,
78146,449017,89237,01.06.20,
78167,491608,152525,02.06.20,
78169,470149,102100,02.06.20,
78170,475525,90984,02.06.20,
78171,503657,86458,02.06.20,
78174,469099,114626,02.06.20,
78175,535144,109793,02.06.20,
78177,514844,42905,02.06.20,
78178,544515,99886,02.06.20,
78181,488492,153812,02.06.20,
78183,398449,108171,02.06.20,
78184,520870,155717,02.06.20,
78186,528996,78744,02.06.20,
78188,544848,144790,02.06.20,
78189,538248,124846,02.06.20,
78190,453133,110213,02.06.20,
78191,465279,102831,02.06.20,
78192,485531,91395,02.06.20,
78332,461929,105441,08.06.20,
78333,419528,129061,08.06.20,
78334,518173,162273,08.06.20,
78336,546042,81439,08.06.20,
78337,548393,93631,08.06.20,
78338,491401,111839,08.06.20,
78339,472750,68785,08.06.20,
78340,581674,149578,08.06.20,
78341,533429,91517,08.06.20,
78342,497660,111401,08.06.20,
78343,579320,164999,08.06.20,
78344,445649,127649,08.06.20,
78345,495396,151184,08.06.20,
78364,453725,111933,09.06.20,
78398,551295,151024,09.06.20,
78399,438239,85985,09.06.20,
78401,544899,107291,09.06.20,
78404,397684,108290,09.06.20,
78405,518195,56975,09.06.20,
78406,493640,121007,09.06.20,
78407,540398,89462,09.06.20,
78408,538914,96986,09.06.20,
78409,468760,114277,09.06.20,
78410,516759,109355,09.06.20,
78479,447445,91068,11.06.20,
78481,505169,149052,11.06.20,
78485,519849,71687,11.06.20,
78487,393776,106274,11.06.20,
78489,443142,134167,11.06.20,
78493,544331,162525,11.06.20,
78495,457242,109415,11.06.20,
78605,453738,110315,15.06.20,
78606,518241,112433,15.06.20,
78607,392282,102015,15.06.20,
78610,412123,83843,15.06.20,
78611,506989,140057,15.06.20,
78612,528802,156561,15.06.20,
78614,542394,158387,15.06.20,
78624,478215,88649,15.06.20,
78628,445557,92506,15.06.20,
78629,447059,91405,15.06.20,
78630,446605,96911,15.06.20,
78631,520421,134575,15.06.20,
78632,485048,89685,15.06.20,
78633,392547,43891,15.06.20,
78663,404179,38097,16.06.20,
78664,502077,107413,16.06.20,
78665,416880,82350,16.06.20,
78666,467670,63237,16.06.20,
78674,499235,157820,17.06.20,
78675,541110,140483,17.06.20,
78676,474900,109191,17.06.20,
78677,449510,94995,17.06.20,
78678,545597,123915,17.06.20,
78679,594868,176334,17.06.20,
78680,399805,108153,17.06.20,
78681,523501,105968,17.06.20,
78682,441423,80888,17.06.20,
78683,508912,87444,17.06.20,
78684,571559,140130,17.06.20,
78685,489938,116086,17.06.20,
78686,493361,88068,17.06.20,
78687,476707,128949,17.06.20,
78688,540964,102479,17.06.20,
78689,457242,109415,17.06.20,
78690,536822,114015,17.06.20,
78784,470362,103340,22.06.20,
78785,492900,104447,22.06.20,
78786,435786,98389,22.06.20,
78787,398732,43913,22.06.20,
78788,580061,164785,22.06.20,
78789,535252,129443,22.06.20,
78791,403583,50752,22.06.20,
78792,429697,139042,22.06.20,
78794,486857,91875,22.06.20,
78795,427978,111698,22.06.20,
78796,471464,77180,22.06.20,
78797,480912,61088,22.06.20,
78800,471515,81684,22.06.20,
78807,433379,87558,22.06.20,
78809,438254,121993,22.06.20,
78810,516450,134394,22.06.20,
78811,593189,164290,22.06.20,
78812,460954,124823,22.06.20,
78825,443735,124773,23.06.20,
78827,475762,85047,23.06.20,
78828,456483,84166,23.06.20,
78864,459847,99221,24.06.20,
78914,467603,101817,29.06.20,
78917,482423,93252,29.06.20,
78918,389862,79062,29.06.20,
78919,451184,89351,29.06.20,
78920,497373,154640,29.06.20,
78921,431346,101642,29.06.20,
78926,501370,161093,29.06.20,
78927,535577,130355,29.06.20,
78928,421681,131500,29.06.20,
78929,421326,131023,29.06.20,
78932,512529,71639,29.06.20,
78946,477454,94094,30.06.20,
78947,477347,93352,30.06.20,
78948,468197,97792,30.06.20,
78949,404064,38131,30.06.20,
78950,530920,91439,30.06.20,
78951,463189,107462,30.06.20,
78952,551498,94875,30.06.20,
78953,505229,43793,30.06.20,
78954,527013,164044,30.06.20,
78955,526016,164642,30.06.20,
78956,543699,131582,30.06.20,
78957,440322,62044,30.06.20,
78958,499064,139813,30.06.20,
78959,499256,110306,30.06.20,
78960,434754,75504,30.06.20,
78961,533470,161887,30.06.20,
78962,460940,91909,30.06.20,
78973,444016,91084,02.07.20,
78974,443707,92918,02.07.20,
78975,429608,91096,02.07.20,
78976,406980,110420,02.07.20,
78977,471532,71247,02.07.20,
78978,593974,178143,02.07.20,
78979,596160,179909,02.07.20,
78980,435823,90207,02.07.20,
79026,568054,153001,07.07.20,
79027,529124,127555,07.07.20,
79028,518296,120239,07.07.20,
79029,453559,122263,07.07.20,
79030,451474,129091,07.07.20,
79031,399284,85228,07.07.20,
79033,535845,138069,07.07.20,
79034,581791,165825,07.07.20,
